Year,Coal,Petroleum Products,Natural Gas,Total,Sname
2006,0,231.859,0.918,232.777,wyoming
2007,0,234.063,1.093,235.156,wyoming
2008,0,218.09,1.06,219.15,wyoming
2009,0,212.367,1.046,213.412,wyoming
2010,0,207.649,1.263,208.913,wyoming
2011,0,200.339,1.348,201.688,wyoming
2012,0,195.327,1.493,196.82,wyoming
2013,0,196.294,1.339,197.633,wyoming
2014,0,197.91,2.103,200.013,wyoming
2015,0,203.637,1.954,205.591,wyoming
2016,0,210.479,2.263,212.742,wyoming
2017,0,214.993,2.275,217.269,wyoming
